WELL_KEY,BASIN,BASIN_CODE,POOL_NAME,FORMATION_NAME,WELL_ALIAS,BATTERY,COUNTRY,WELLHEAD_LATITUDE,WELLHEAD_LONGITUDE,SANDFACE_LATITUDE,SANDFACE_LONGITUDE,SANDFACE_DLS,SANDFACE_NTS,FIELD_CODE,POOL_CODE,FORMATION_CODE,NAD,KB_ELEVATION,GROUND_ELEVATION,CASING_FLANGE_ELEVATION,WELL_STATUS,ENTITY_NO,PRIMARY_FLUID,CURRENT_STATUS,STATUS_DATE,UNIT,UNIT_CODE,NUM_OF_FRACS,BATTERY_CODE,BOTTOM_PERFORATION_MD,BOTTOM_PERFORATION_TVD,DISTRICT,ENTITY_LOCATION,GAS_GATHERER,LATERAL_CODE,LATERAL_NAME,LICENSE_DATE,METER_NUMBER,OIL_CONDENSATE_GATHERER,ONSHORE_OFFSHORE,ORIGINAL_OPERATOR,ORIGINAL_OPERATOR_CODE,PLANT_CODE,PLANT_NAME,PLANT_TYPE,PLANT_TYPE_DESCRIPTION,PLUGBACK_DEPTH_MD,PLUGBACK_DEPTH_TVD,RIG_RELEASE_DATE,SPUD_DATE,TOP_PERFORATION_MD,TOP_PERFORATION_TVD,TOTAL_DEPTH_MD,TOTAL_DEPTH_TVD,WELL_TYPE,USER_SPECIFIED_CUSTOM_ATTR_1,USER_SPECIFIED_CUSTOM_ATTR_2,USER_SPECIFIED_CUSTOM_ATTR_N
50.0667.0004.02,Cook Inlet,1,None,None,CLU 005RD,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0004.03,Cook Inlet,1,None,None,CLU 005RD,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0004.05,Cook Inlet,1,None,None,CLU 005RD2,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0004.00,Cook Inlet,1,None,None,CLU 005S,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0005.99,Cook Inlet,1,None,None,CLU 006,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0005.01,Cook Inlet,1,None,None,CLU 006,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0005.02,Cook Inlet,1,None,None,CLU 006RD,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0006.00,Cook Inlet,1,None,None,CLU 007,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0007.00,Cook Inlet,1,None,None,CLU 008,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0008.00,Cook Inlet,1,None,None,CLU 009,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0010.00,Cook Inlet,1,None,None,CLU 010,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0010.01,Cook Inlet,1,None,None,CLU 010,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0010.02,Cook Inlet,1,None,None,CLU 010RD,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0009.00,Cook Inlet,1,None,None,CLU 011,3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0011.00,Cook Inlet,1,None,None,CLU 012,3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0012.00,Cook Inlet,1,None,None,CLU 013,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0013.00,Cook Inlet,1,None,None,CLU 014,1,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0667.0014.00,Cook Inlet,1,None,None,CLU 015,3,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0009.00,Cook Inlet,1,None,None,D 001,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0009.01,Cook Inlet,1,None,None,D 001,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0009.99,Cook Inlet,1,None,None,D 001,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0010.98,Cook Inlet,1,None,None,D 002,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0010.02,Cook Inlet,1,None,None,D 002ARD,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0010.03,Cook Inlet,1,None,None,D 002ARD,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0010.97,Cook Inlet,1,None,None,D 002ARD,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0010.99,Cook Inlet,1,None,None,D 002RD,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0017.97,Cook Inlet,1,None,None,D 003,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0017.98,Cook Inlet,1,None,None,D 003RD,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0017.99,Cook Inlet,1,None,None,D 003RD2,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0017.03,Cook Inlet,1,None,None,D 003RD2,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0016.98,Cook Inlet,1,None,None,D 004,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0016.99,Cook Inlet,1,None,None,D 004RD,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0016.02,Cook Inlet,1,None,None,D 004RD,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0022.98,Cook Inlet,1,None,None,D 005,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0022.99,Cook Inlet,1,None,None,D 005RD Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0022.02,Cook Inlet,1,None,None,D 005RD Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0036.99,Cook Inlet,1,None,None,D 006 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0036.98,Cook Inlet,1,None,None,D 006 PARENT MidKen G Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0036.01,Cook Inlet,1,None,None,D 006RD Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0036.02,Cook Inlet,1,None,None,D 006RD Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0028.98,Cook Inlet,1,None,None,D 007 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0028.99,Cook Inlet,1,None,None,D 007RD Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0028.02,Cook Inlet,1,None,None,D 007RD2 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0024.99,Cook Inlet,1,None,None,D 008 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0024.98,Cook Inlet,1,None,None,D 008 PARENT Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0024.01,Cook Inlet,1,None,None,D 008RD Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0024.02,Cook Inlet,1,None,None,D 008RD Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0031.01,Cook Inlet,1,None,None,D 009RD Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0031.02,Cook Inlet,1,None,None,D 009RD Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0031.99,Cook Inlet,1,None,None,D 009RD PARENT Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0032.98,Cook Inlet,1,None,None,D 010 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0032.99,Cook Inlet,1,None,None,D 010 Middle Kenai Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0033.00,Cook Inlet,1,None,None,D 011 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0033.01,Cook Inlet,1,None,None,D 011 Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0034.99,Cook Inlet,1,None,None,D 012 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0034.98,Cook Inlet,1,None,None,D 012 PARENT Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0034.01,Cook Inlet,1,None,None,D 012RDL Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0034.02,Cook Inlet,1,None,None,D 012RDS Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0039.99,Cook Inlet,1,None,None,D 013 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0046.99,Cook Inlet,1,None,None,D 014 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0046.01,Cook Inlet,1,None,None,D 014RD Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0042.98,Cook Inlet,1,None,None,D 015 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0042.97,Cook Inlet,1,None,None,D 015 PARENT Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0042.99,Cook Inlet,1,None,None,D 015RD Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0042.02,Cook Inlet,1,None,None,D 015RD2 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0042.03,Cook Inlet,1,None,None,D 015RD2 Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0054.99,Cook Inlet,1,None,None,D 016 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0054.01,Cook Inlet,1,None,None,D 016RD Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0054.02,Cook Inlet,1,None,None,D 016RD Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0054.03,Cook Inlet,1,None,None,D 016RD Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0049.99,Cook Inlet,1,None,None,D 017 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0049.01,Cook Inlet,1,None,None,D 017RD Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0049.02,Cook Inlet,1,None,None,D 017RD Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0050.00,Cook Inlet,1,None,None,D 018 GGS (Fuel),Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0043.98,Cook Inlet,1,None,None,D 018 Middle Kenai G Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0047.99,Cook Inlet,1,None,None,D 019 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0061.00,Cook Inlet,1,None,None,D 020 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0061.01,Cook Inlet,1,None,None,D 020 Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0059.98,Cook Inlet,1,None,None,D 021 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0063.00,Cook Inlet,1,None,None,D 022 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0071.00,Cook Inlet,1,None,None,D 024A,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0071.01,Cook Inlet,1,None,None,D 024A,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0071.99,Cook Inlet,1,None,None,D 024A PARENT Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0073.99,Cook Inlet,1,None,None,D 025 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0073.01,Cook Inlet,1,None,None,D 025RD Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0073.02,Cook Inlet,1,None,None,D 025RD Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0073.98,Cook Inlet,1,None,None,D 025RD PARENT Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0077.98,Cook Inlet,1,None,None,D 026 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0077.99,Cook Inlet,1,None,None,D 026 Middle Kenai G Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0077.02,Cook Inlet,1,None,None,D 026RD Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0083.02,Cook Inlet,1,None,None,D 027 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0083.03,Cook Inlet,1,None,None,D 027 Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0083.99,Cook Inlet,1,None,None,D 027 PARENT Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0083.01,Cook Inlet,1,None,None,D 027L Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0083.00,Cook Inlet,1,None,None,D 027S Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0087.01,Cook Inlet,1,None,None,D 028 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0087.00,Cook Inlet,1,None,None,D 028 Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0087.99,Cook Inlet,1,None,None,D 028 PARENT Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0089.02,Cook Inlet,1,None,None,D 029RD Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0089.01,Cook Inlet,1,None,None,D 029RD Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0089.99,Cook Inlet,1,None,None,D 029RD PARENT Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0064.98,Cook Inlet,1,None,None,D 030 Middle Kenai G Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0064.99,Cook Inlet,1,None,None,D 030RD Middle Kenai G Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0064.02,Cook Inlet,1,None,None,D 030RD2 Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0068.99,Cook Inlet,1,None,None,D 031 Middle Kenai G Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0068.02,Cook Inlet,1,None,None,D 031RD GGS (Fuel),Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0068.01,Cook Inlet,1,None,None,D 031RD Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0070.00,Cook Inlet,1,None,None,D 032 Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0072.02,Cook Inlet,1,None,None,D 034A Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0072.98,Cook Inlet,1,None,None,D 034A Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0072.03,Cook Inlet,1,None,None,D 034A Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0072.99,Cook Inlet,1,None,None,D 034A MidKenai G Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0092.99,Cook Inlet,1,None,None,D 040 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0092.01,Cook Inlet,1,None,None,D 040RD Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0096.00,Cook Inlet,1,None,None,D 041 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0062.01,Cook Inlet,1,None,None,D 042 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0062.99,Cook Inlet,1,None,None,D 042 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0097.01,Cook Inlet,1,None,None,D 043RD Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0097.00,Cook Inlet,1,None,None,D 043RD Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0097.99,Cook Inlet,1,None,None,D 043RD PARENT Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0059.99,Cook Inlet,1,None,None,D 044 Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0039.02,Cook Inlet,1,None,None,D 045 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0039.01,Cook Inlet,1,None,None,D 045 Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0039.98,Cook Inlet,1,None,None,D 045 PARENT MidKen G Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0047.02,Cook Inlet,1,None,None,D 046 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0047.01,Cook Inlet,1,None,None,D 046 Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0047.98,Cook Inlet,1,None,None,D 046 PARENT Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0059.02,Cook Inlet,1,None,None,D 047 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0059.03,Cook Inlet,1,None,None,D 047 Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0059.97,Cook Inlet,1,None,None,D 047 PARENT Hemlock Pre-HAK,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0032.02,Cook Inlet,1,None,None,D 048 Hemlock PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0032.03,Cook Inlet,1,None,None,D 048 Middle Kenai G PA,Dolly,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0041.99,Cook Inlet,1,None,None,Dillon 001 Tertiary PA Pre-HAK,Dillon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0025.99,Cook Inlet,1,None,None,Dillon 002 Tertiary PA Pre-HAK,Dillon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0025.01,Cook Inlet,1,None,None,Dillon 002RD Tertiary Sys PA,Dillon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0026.00,Cook Inlet,1,None,None,Dillon 003 Tertiary Sys PA,Dillon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0028.00,Cook Inlet,1,None,None,Dillon 004 Tertiary Sys PA,Dillon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0589.0031.00,Cook Inlet,1,None,None,Dillon 005 Tertiary Sys PA,Dillon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
