"WELL_KEY","WELL_NAME","WELLHEAD_LATITUDE","WELLHEAD_LONGITUDE","SANDFACE_LATITUDE","SANDFACE_LONGITUDE","SANDFACE_DLS","SANDFACE_NTS","API_FM","COUNTRY","PROVINCE_STATE","FIELD_NAME","FIELD_CODE","POOL_NAME","POOL_CODE","FORMATION_NAME","FORMATION_CODE","COUNTY_PARRISH","AREA_NAME","NAD","KB_ELEVATION","GROUND_ELEVATION","CASING_FLANGE_ELEVATION","WELL_STATUS","ENTITY_NO","PRIMARY_FLUID","CURRENT_STATUS","STATUS_DATE","UNIT","UNIT_CODE","NUM_OF_FRACS","WELL_ALIAS","BASIN","BASIN_CODE","BATTERY","BATTERY_CODE","BOTTOM_PERFORATION_MD","BOTTOM_PERFORATION_TVD","DISTRICT","ENTITY_LOCATION","GAS_GATHERER","LATERAL_CODE","LATERAL_NAME","LICENSE_DATE","METER_NUMBER","OIL_CONDENSATE_GATHERER","ONSHORE_OFFSHORE","ORIGINAL_OPERATOR","ORIGINAL_OPERATOR_CODE","PLANT_CODE","PLANT_NAME","PLANT_TYPE","PLANT_TYPE_DESCRIPTION","PLUGBACK_DEPTH_MD","PLUGBACK_DEPTH_TVD","RIG_RELEASE_DATE","SPUD_DATE","TOP_PERFORATION_MD","TOP_PERFORATION_TVD","TOTAL_DEPTH_MD","TOTAL_DEPTH_TVD","WELL_TYPE","USER_SPECIFIED_CUSTOM_ATTR_1","USER_SPECIFIED_CUSTOM_ATTR_2","USER_SPECIFIED_CUSTOM_ATTR_N"
"50.0667.0008","CLU 009 (Beluga PA)",60.5322447770749,-151.263554033092,60.5333030884668,-151.245644605614,NA,NA,"501332054400","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,42,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"CLU 009","Cook Inlet",1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2004-09-03",NA,NA,9100,NA,NA,NA,NA,NA
"50.0667.0009","CLU 011 (Beluga PA)",60.5529521474237,-151.218583049268,60.5465327857595,-151.235628270528,NA,NA,"501332055900","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"654BLUG",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,56,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"CLU 011","Cook Inlet",1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2006-04-28",NA,NA,9305,NA,NA,NA,NA,NA
"50.0667.0010","CLU 010RD (Beluga PA)",NA,NA,NA,NA,NA,NA,"501332055301","USA","AK","Kenai - Cannery Loop - 50.0667",NA,NA,NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLU 010RD","Cook Inlet",1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50.0667.0011","CLU 012 (Beluga PA)",60.5529471031264,-151.218167690187,60.5474421892057,-151.24409737959,NA,NA,"501332056300","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"654BLUG",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,56,NA,NA,"SUS",NA,"SUS",NA,NA,NA,NA,NA,"CLU 012","Cook Inlet",1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"2006-08-18",NA,NA,10415,NA,NA,NA,NA,NA
"50.0667.0012","CLU 013 (Beluga PA)",60.5323593731866,-151.261723638435,60.5397028413132,-151.241216864567,NA,NA,"501332064600","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,58,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"CLU 013","Cook Inlet",1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-04",NA,NA,10066,NA,NA,NA,NA,NA
"50.0667.0013","CLU 014 (Beluga PA)",60.5323444903061,-151.262073787675,60.5370309851918,-151.242118665144,NA,NA,"501332068400","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,38,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"CLU 014","Cook Inlet",1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"2019-07-26",NA,NA,9802,NA,NA,NA,NA,NA
"50.0667.0014","CLU 015 (Beluga PA)",60.552915711391,-151.217500567697,60.5407247103772,-151.235891262871,NA,NA,"501332068700","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,53,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"CLU 015","Cook Inlet",1,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10450,NA,NA,NA,NA,NA
"50.0668.0001","Kasilof South 001 (Kasilof PA)",60.3162849309049,-151.377778269751,60.3262009376232,-151.446535139985,NA,NA,"501332052000","USA","AK","Kasilof - 50.0668",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,115,NA,NA,"P&A",NA,"P&A",NA,NA,NA,NA,NA,"Kasilof South 001 (Kasilof PA)","Cook Inlet",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2003-10-14",NA,NA,17545,NA,NA,NA,NA,NA
"50.0669.0001","KEU KBU 011-17X Beluga PA",60.4438797319641,-151.244006298952,60.4428145092822,-151.239725928009,NA,NA,"501332058500","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"654TYNKU",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,88,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 011-17X","Cook Inlet",1,"41-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2009-02-15",NA,NA,8055,NA,NA,NA,NA,NA
"50.0669.0002","KEU KBU 011-07 Sterling PA(Ster3)",60.4607803836079,-151.263169223081,60.4565803113323,-151.262642888558,NA,NA,"501332055600","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 011-07","Cook Inlet",1,"14-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2005-11-10",NA,NA,7900,NA,NA,NA,NA,NA
"50.0669.0003","KEU KBU 011-08X Beluga PA",60.4596246099878,-151.245584833074,60.4597190190175,-151.236517371779,NA,NA,"501332053600","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 011-08X","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2004-03-28",NA,NA,7659,NA,NA,NA,NA,NA
"50.0669.0004","KEU KBU 011-08Y Sterling PA",60.459767138143,-151.245355023016,60.4571150113488,-151.235427294534,NA,NA,"501332055200","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 011-08Y","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2005-07-02",NA,NA,8220,NA,NA,NA,NA,NA
"50.0669.0005","KEU KBU 012-05 Beluga PA",60.4595749206461,-151.247277233058,60.4671650350384,-151.236669389581,NA,NA,"501332056700","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"654TYNK",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 012-05","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-04-20",NA,NA,8920,NA,NA,NA,NA,NA
"50.0669.0006","KEU KBU 013-08 Beluga PA",60.4425694440247,-151.245100049927,60.4520581072959,-151.236359973334,NA,NA,"501332030400","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,89,NA,NA,"SIGAS",NA,"SIGAS",NA,NA,NA,NA,NA,"KBU 013-08","Cook Inlet",1,"41-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CAL",NA,NA,NA,NA,NA,NA,NA,NA,"1977-07-20",NA,NA,8768,NA,NA,NA,NA,NA
"50.0669.0007","KEU KBU 014-06Y Sterling PA",60.4607848199635,-151.262884430272,60.4599391451754,-151.262668807919,NA,NA,"501332057200","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"654TYNKU",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,66,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 014-06Y","Cook Inlet",1,"14-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-12-01",NA,NA,7600,NA,NA,NA,NA,NA
"50.0669.0008","KEU KBU 014-08 Beluga PA",60.4438719339427,-151.244003691817,60.4475219808548,-151.238735858973,NA,NA,"501332057600","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,88,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 014-08","Cook Inlet",1,"14-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2008-05-12",NA,NA,8072,NA,NA,NA,NA,NA
"50.0669.0009","KEU KBU 022-06 Sterling PA(Ster5.2)",60.4607640681073,-151.262058359805,60.4689165771384,-151.255035239185,NA,NA,"501332055000","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"SIGAS",NA,"SIGAS",NA,NA,NA,NA,NA,"KBU 022-06","Cook Inlet",1,"14-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2005-05-20",NA,NA,8855,NA,NA,NA,NA,NA
"50.0669.0010","KEU KBU 023-07 Sterling PA(Ster5.2)",60.4603471783796,-151.26303338858,60.4504356619763,-151.257254830746,NA,NA,"501332053200","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 023-07","Cook Inlet",1,"14-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2004-02-17",NA,NA,9320,NA,NA,NA,NA,NA
"50.0669.0011","KEU KBU 023X-06 Sterling PA(Ster 6)",60.4602411240287,-151.262412526317,60.4661863379292,-151.259842450968,NA,NA,"501332037100","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"BELUGA - UP TYONEK G",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,93,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 023X-06","Cook Inlet",1,"14-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL CO",NA,NA,NA,NA,NA,NA,NA,NA,"1985-01-10",NA,NA,6950,NA,NA,NA,NA,NA
"50.0669.0012","KEU KBU 024-06RD Sterling PA(Ster4)",60.4603071135825,-151.262127656166,60.4626072978886,-151.259454196554,NA,NA,"501332049901","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"654BLUG",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 024-06RD","Cook Inlet",1,"14-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2006-02-21",NA,NA,7830,NA,NA,NA,NA,NA
"50.0669.0013","KEU KBU 024-07X Beluga PA",60.4438646386422,-151.244664312208,60.4466571424132,-151.258171905409,NA,NA,"501332056400","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"654TYNK",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,88,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 024-07X","Cook Inlet",1,"41-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2006-09-15",NA,NA,8303,NA,NA,NA,NA,NA
"50.0669.0014","KEU KBU 031-07RD Sterling PA",60.460566440289,-151.261873989793,60.456560019929,-151.254711206257,NA,NA,"501332034701","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,100,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 031-07RD","Cook Inlet",1,"14-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"1995-09-09",NA,NA,7575,NA,NA,NA,NA,NA
"50.0669.0015","KEU KBU 033-06 Sterling PA(Ster5.1)",60.4593989422075,-151.246586015033,60.4655464514076,-151.252904519528,NA,NA,"501332048700","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 033-06","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2000-04-28",NA,NA,8110,NA,NA,NA,NA,NA
"50.0669.0016","KEU KBU 033-06X Sterling PA (Ster4)",60.4596202698596,-151.246164712332,60.4651139917174,-151.252596810195,NA,NA,"501332052900","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,83,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 033-06X","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2003-12-13",NA,NA,8405,NA,NA,NA,NA,NA
"50.0669.0017","KEU KBU 033-07S Sterling PA(Ster 6)",60.443235507113,-151.245423581933,60.4515255638537,-151.254479278296,NA,NA,"501332038000","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"BELUGA - UP TYONEK G",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,90,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 033-07S","Cook Inlet",1,"41-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL CO",NA,NA,NA,NA,NA,NA,NA,NA,"1985-11-15",NA,NA,7910,NA,NA,NA,NA,NA
"50.0669.0018","KEU KBU 034-06 Beluga PA",60.4598649762877,-151.246790628784,60.4598230705783,-151.251913776,NA,NA,"501332056800","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"654TYNKU",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 034-06","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-05-17",NA,NA,7739,NA,NA,NA,NA,NA
"50.0669.0019","KEU KBU 041-07 Beluga PA",60.4589566987927,-151.245304364205,60.4589681651487,-151.24551238279,NA,NA,"501332032700","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 041-07","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CAL",NA,NA,NA,NA,NA,NA,NA,NA,"1979-11-22",NA,NA,7290,NA,NA,NA,NA,NA
"50.0669.0020","KEU KBU 041-07X Sterling PA(Ster 3)",60.4588560997292,-151.245025970972,60.4589826811059,-151.247857137497,NA,NA,"501332051000","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"SIGAS",NA,"SIGAS",NA,NA,NA,NA,NA,"KBU 041-07X","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2002-02-27",NA,NA,5300,NA,NA,NA,NA,NA
"50.0669.0021","KEU KBU 041-06 Sterling PA",60.4596159890867,-151.246912099314,60.472428057409,-151.245339957573,NA,NA,"501332055500","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"SIGAS",NA,"SIGAS",NA,NA,NA,NA,NA,"KBU 041-06","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2005-10-07",NA,NA,9733,NA,NA,NA,NA,NA
"50.0669.0022","KEU KBU 042-07RD Sterling PA",60.4594035386424,-151.246314705759,60.4553348042579,-151.244192732908,NA,NA,"501332048801","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"654TYNK",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"SIGAS",NA,"SIGAS",NA,NA,NA,NA,NA,"KBU 042-07RD","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2008-04-15",NA,NA,7926,NA,NA,NA,NA,NA
"50.0669.0023","KEU KBU 042-06 Sterling PA",60.4596237916048,-151.24586453482,60.4673534807786,-151.245037734104,NA,NA,"501332054600","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 042-06","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2004-11-03",NA,NA,8624,NA,NA,NA,NA,NA
"50.0669.0024","KEU KBU 042-06X Beluga PA",60.4580335087395,-151.247136515238,60.4682488763846,-151.245093697116,NA,NA,"501332058600","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"654TYNK",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,89,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 042-06X","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2009-04-16",NA,NA,10278,NA,NA,NA,NA,NA
"50.0669.0025","KEU KBU 043-07X Sterling PA Ster5.2",60.4596151590125,-151.246465030137,60.4500579476162,-151.249420658337,NA,NA,"501332052200","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KBU 043-07X","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2003-05-22",NA,NA,8610,NA,NA,NA,NA,NA
"50.0669.0026","KEU KBU 044-06 Sterling PA",60.4593902205823,-151.245378650904,60.4619069976099,-151.243385777532,NA,NA,"501332049800","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"SIGAS",NA,"SIGAS",NA,NA,NA,NA,NA,"KBU 044-06","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2002-01-31",NA,NA,7440,NA,NA,NA,NA,NA
"50.0669.0027","KEU KDU 001 Sterling PA(Ster 6)",60.4605748282657,-151.264009939007,60.4626133782049,-151.254785735773,NA,NA,"501332003500","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"TYONEK GAS",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,96,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KDU 001","Cook Inlet",1,"14-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL CO",NA,NA,NA,NA,NA,NA,NA,NA,"1967-09-13",NA,NA,9895,NA,NA,NA,NA,NA
"50.0669.0028","KEU KDU 002 Tyonek Deep PA",60.4585533339692,-151.245413576076,60.4581985622139,-151.230432445501,NA,NA,"501332012100","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"BELUGA - UP TYONEK G",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,93,NA,NA,"SIGAS",NA,"SIGAS",NA,NA,NA,NA,NA,"KDU 002","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL CO",NA,NA,NA,NA,NA,NA,NA,NA,"1968-07-03",NA,NA,10522,NA,NA,NA,NA,NA
"50.0669.0029","KEU KDU 004 Sterling PA(Ster 6)",60.4587726759183,-151.245815200711,60.4545662904021,-151.255118874337,NA,NA,"501332017600","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,90,NA,NA,"AGAS",NA,"AGAS",NA,NA,NA,NA,NA,"KDU 004","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL CO",NA,NA,NA,NA,NA,NA,NA,NA,"1969-02-11",NA,NA,5590,NA,NA,NA,NA,NA
"50.0669.0030","KEU KDU 005S Sterling PA(Ster 3)",60.4757820394096,-151.269762356248,60.4719200240899,-151.252190304939,NA,NA,"501332031900","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,88,NA,NA,"SIGAS",NA,"SIGAS",NA,NA,NA,NA,NA,"KDU 005S","Cook Inlet",1,"34-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CAL",NA,NA,NA,NA,NA,NA,NA,NA,"1978-08-29",NA,NA,10502,NA,NA,NA,NA,NA
"50.0669.0031","KEU KDU 006 Sterling PA Ster Und",60.4762145323748,-151.269890845986,60.483376689083,-151.248516224544,NA,NA,"501332032000","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,96,NA,NA,"SIGAS",NA,"SIGAS",NA,NA,NA,NA,NA,"KDU 006","Cook Inlet",1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CAL",NA,NA,NA,NA,NA,NA,NA,NA,"1978-12-10",NA,NA,11095,NA,NA,NA,NA,NA
"50.0669.0032","KEU KDU 009 Sterling PA(Ster 4)",60.4590707238349,-151.247254009865,60.4570796634957,-151.253810706099,NA,NA,"501332057800","USA","AK","Kenai - Cannery Loop - 50.0667",NA,"654TYNK",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KDU 009","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2008-07-14",NA,NA,9850,NA,NA,NA,NA,NA
"50.0669.0033","KEU KTU 013-05 Sterling PA(Ster5.2)",60.4590500322333,-151.246015996841,60.4648014494274,-151.239891905087,NA,NA,"501332037000","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,91,NA,NA,"SIGAS",NA,"SIGAS",NA,NA,NA,NA,NA,"KTU 013-05","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CAL",NA,NA,NA,NA,NA,NA,NA,NA,"1984-08-14",NA,NA,8232,NA,NA,NA,NA,NA
"50.0669.0034","KEU KTU 024-06H Beluga PA",60.4594059326377,-151.246031048794,60.4637798582539,-151.257137572641,NA,NA,"501332049000","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KTU 024-06H","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2000-06-02",NA,NA,10975,NA,NA,NA,NA,NA
"50.0669.0035","KEU KTU 032-07 Beluga PA",60.4594007372543,-151.245672913574,60.4538891170891,-151.250156063651,NA,NA,"501332049100","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KTU 032-07","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2000-08-06",NA,NA,9117,NA,NA,NA,NA,NA
"50.0669.0036","KEU KTU 032-07H Beluga PA",60.4592893499236,-151.245145403637,60.4555936318407,-151.259066404391,NA,NA,"501332051100","USA","AK","Kenai - Cannery Loop - 50.0667",NA," ",NA,"None",NA,"Kenai Quad","Kenai - KEN",NA,87,NA,NA,"GAS",NA,"GAS",NA,NA,NA,NA,NA,"KTU 032-07H","Cook Inlet",1,"41-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARATHON OIL COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,"2002-03-19",NA,NA,11857,NA,NA,NA,NA,NA
